id,question_id,isTrue,answer,explanation,indexation
2064,413,0,Réponse 4,Explication,4
2065,413,0,Réponse 5,Explication,5
2066,414,0,Réponse 1,Explication,1
2067,414,1,Réponse 2,Explication,2
2068,414,0,Réponse 3,Explication,3
2069,414,0,Réponse 4,Explication,4
2070,414,0,Réponse 5,Explication,5
2071,415,1,Réponse 1,Explication,1
2072,415,0,Réponse 2,Explication,2
2073,415,1,Réponse 3,Explication,3
2074,415,0,Réponse 4,Explication,4
2075,415,0,Réponse 5,Explication,5
2076,416,0,Réponse 1,Explication,1
2077,416,0,Réponse 2,Explication,2
2078,416,1,Réponse 3,Explication,3
2079,416,0,Réponse 4,Explication,4
2080,416,1,Réponse 5,Explication,5
2081,417,0,Réponse 1,Explication,1
2082,417,0,Réponse 2,Explication,2
2083,417,1,Réponse 3,Explication,3
2084,417,1,Réponse 4,Explication,4
2085,417,0,Réponse 5,Explication,5
2086,418,0,Réponse 1,Explication,1
2087,418,0,Réponse 2,Explication,2
2088,418,1,Réponse 3,Explication,3
2089,418,0,Réponse 4,Explication,4
2090,418,0,Réponse 5,Explication,5
2091,419,0,Réponse 1,Explication,1
2092,419,0,Réponse 2,Explication,2
2093,419,1,Réponse 3,Explication,3
2094,419,0,Réponse 4,Explication,4
2095,419,0,Réponse 5,Explication,5
2096,420,0,Réponse 1,Explication,1
2097,420,0,Réponse 2,Explication,2
2098,420,1,Réponse 3,Explication,3
2099,420,0,Réponse 4,Explication,4
2100,420,0,Réponse 5,Explication,5
2101,421,0,Réponse 1,Explication,1
2102,421,0,Réponse 2,Explication,2
2103,421,0,Réponse 3,Explication,3
2104,421,1,Réponse 4,Explication,4
2105,421,1,Réponse 5,Explication,5
2106,422,0,Réponse 1,Explication,1
2107,422,1,Réponse 2,Explication,2
2108,422,1,Réponse 3,Explication,3
2109,422,0,Réponse 4,Explication,4
2110,422,0,Réponse 5,Explication,5
2111,423,0,Réponse 1,Explication,1
2112,423,1,Réponse 2,Explication,2
2113,423,0,Réponse 3,Explication,3
2114,423,0,Réponse 4,Explication,4
2115,423,0,Réponse 5,Explication,5
2116,424,0,Réponse 1,Explication,1
2117,424,0,Réponse 2,Explication,2
2118,424,0,Réponse 3,Explication,3
2119,424,0,Réponse 4,Explication,4
2120,424,1,Réponse 5,Explication,5
2121,425,0,Réponse 1,Explication,1
2122,425,0,Réponse 2,Explication,2
2123,425,1,Réponse 3,Explication,3
2124,425,1,Réponse 4,Explication,4
2125,425,0,Réponse 5,Explication,5
2126,426,0,Réponse 1,Explication,1
2127,426,0,Réponse 2,Explication,2
2128,426,1,Réponse 3,Explication,3
2129,426,0,Réponse 4,Explication,4
2130,426,0,Réponse 5,Explication,5
2131,427,1,Réponse 1,Explication,1
2132,427,1,Réponse 2,Explication,2
2133,427,0,Réponse 3,Explication,3
2134,427,0,Réponse 4,Explication,4
2135,427,0,Réponse 5,Explication,5
2136,428,0,Réponse 1,Explication,1
2137,428,1,Réponse 2,Explication,2
2138,428,0,Réponse 3,Explication,3
2139,428,0,Réponse 4,Explication,4
2140,428,1,Réponse 5,Explication,5
2141,429,0,Réponse 1,Explication,1
2142,429,0,Réponse 2,Explication,2
2143,429,0,Réponse 3,Explication,3
2144,429,1,Réponse 4,Explication,4
2145,429,0,Réponse 5,Explication,5
2146,430,1,Réponse 1,Explication,1
2147,430,1,Réponse 2,Explication,2
2148,430,0,Réponse 3,Explication,3
2149,430,0,Réponse 4,Explication,4
2150,430,0,Réponse 5,Explication,5
2151,431,0,Réponse 1,Explication,1
2152,431,1,Réponse 2,Explication,2
2153,431,0,Réponse 3,Explication,3
2154,431,0,Réponse 4,Explication,4
2155,431,1,Réponse 5,Explication,5
2156,432,1,Réponse 1,Explication,1
2157,432,0,Réponse 2,Explication,2
2158,432,1,Réponse 3,Explication,3
2159,432,0,Réponse 4,Explication,4
2160,432,0,Réponse 5,Explication,5
2161,433,0,Réponse 1,Explication,1
2162,433,0,Réponse 2,Explication,2
2163,433,1,Réponse 3,Explication,3
2164,433,0,Réponse 4,Explication,4
2165,433,0,Réponse 5,Explication,5
2166,434,0,Réponse 1,Explication,1
2167,434,1,Réponse 2,Explication,2
2168,434,0,Réponse 3,Explication,3
2169,434,0,Réponse 4,Explication,4
2170,434,0,Réponse 5,Explication,5
2171,435,1,Réponse 1,Explication,1
2172,435,0,Réponse 2,Explication,2
2173,435,0,Réponse 3,Explication,3
2174,435,0,Réponse 4,Explication,4
2175,435,0,Réponse 5,Explication,5
2176,436,0,Réponse 1,Explication,1
2177,436,0,Réponse 2,Explication,2
2178,436,0,Réponse 3,Explication,3
2179,436,1,Réponse 4,Explication,4
2180,436,1,Réponse 5,Explication,5
2181,437,0,Réponse 1,Explication,1
2182,437,1,Réponse 2,Explication,2
2183,437,0,Réponse 3,Explication,3
2184,437,0,Réponse 4,Explication,4
2185,437,1,Réponse 5,Explication,5
2186,438,0,Réponse 1,Explication,1
2187,438,1,Réponse 2,Explication,2
2188,438,0,Réponse 3,Explication,3
2189,438,0,Réponse 4,Explication,4
2190,438,0,Réponse 5,Explication,5
2191,439,0,Réponse 1,Explication,1
2192,439,0,Réponse 2,Explication,2
2193,439,0,Réponse 3,Explication,3
2194,439,1,Réponse 4,Explication,4
2195,439,0,Réponse 5,Explication,5
2196,440,0,Réponse 1,Explication,1
2197,440,1,Réponse 2,Explication,2
2198,440,1,Réponse 3,Explication,3
2199,440,0,Réponse 4,Explication,4
2200,440,0,Réponse 5,Explication,5
2201,441,0,Réponse 1,Explication,1
2202,441,0,Réponse 2,Explication,2
2203,441,0,Réponse 3,Explication,3
2204,441,0,Réponse 4,Explication,4
2205,441,1,Réponse 5,Explication,5
2206,442,0,Réponse 1,Explication,1
2207,442,1,Réponse 2,Explication,2
2208,442,1,Réponse 3,Explication,3
2209,442,0,Réponse 4,Explication,4
2210,442,0,Réponse 5,Explication,5
2211,443,0,Réponse 1,Explication,1
2212,443,0,Réponse 2,Explication,2
2213,443,1,Réponse 3,Explication,3
2214,443,0,Réponse 4,Explication,4
2215,443,1,Réponse 5,Explication,5
2216,444,0,Réponse 1,Explication,1
2217,444,0,Réponse 2,Explication,2
2218,444,0,Réponse 3,Explication,3
2219,444,0,Réponse 4,Explication,4
2220,444,1,Réponse 5,Explication,5
2221,445,0,Réponse 1,Explication,1
2222,445,0,Réponse 2,Explication,2
2223,445,0,Réponse 3,Explication,3
2224,445,1,Réponse 4,Explication,4
2225,445,1,Réponse 5,Explication,5
2226,446,0,Réponse 1,Explication,1
2227,446,0,Réponse 2,Explication,2
2228,446,1,Réponse 3,Explication,3
2229,446,0,Réponse 4,Explication,4
2230,446,1,Réponse 5,Explication,5
2231,447,0,Réponse 1,Explication,1
2232,447,1,Réponse 2,Explication,2
2233,447,0,Réponse 3,Explication,3
2234,447,1,Réponse 4,Explication,4
2235,447,0,Réponse 5,Explication,5
2236,448,0,Réponse 1,Explication,1
2237,448,0,Réponse 2,Explication,2
2238,448,1,Réponse 3,Explication,3
2239,448,0,Réponse 4,Explication,4
2240,448,0,Réponse 5,Explication,5
2241,449,0,Réponse 1,Explication,1
2242,449,0,Réponse 2,Explication,2
2243,449,1,Réponse 3,Explication,3
2244,449,0,Réponse 4,Explication,4
2245,449,0,Réponse 5,Explication,5
2246,450,1,Réponse 1,Explication,1
2247,450,0,Réponse 2,Explication,2
2248,450,0,Réponse 3,Explication,3
2249,450,0,Réponse 4,Explication,4
2250,450,0,Réponse 5,Explication,5
2251,451,1,Réponse 1,Explication,1
2252,451,1,Réponse 2,Explication,2
2253,451,0,Réponse 3,Explication,3
2254,451,0,Réponse 4,Explication,4
2255,451,0,Réponse 5,Explication,5
2256,452,1,Réponse 1,Explication,1
2257,452,0,Réponse 2,Explication,2
2258,452,0,Réponse 3,Explication,3
2259,452,0,Réponse 4,Explication,4
2260,452,1,Réponse 5,Explication,5
2261,453,0,Réponse 1,Explication,1
2262,453,1,Réponse 2,Explication,2
2263,453,0,Réponse 3,Explication,3
2264,453,0,Réponse 4,Explication,4
2265,453,0,Réponse 5,Explication,5
2266,454,1,Réponse 1,Explication,1
2267,454,0,Réponse 2,Explication,2
2268,454,0,Réponse 3,Explication,3
2269,454,0,Réponse 4,Explication,4
2270,454,0,Réponse 5,Explication,5
2271,455,0,Réponse 1,Explication,1
2272,455,0,Réponse 2,Explication,2
2273,455,1,Réponse 3,Explication,3
2274,455,1,Réponse 4,Explication,4
2275,455,0,Réponse 5,Explication,5
2276,456,0,Réponse 1,Explication,1
2277,456,0,Réponse 2,Explication,2
2278,456,1,Réponse 3,Explication,3
2279,456,0,Réponse 4,Explication,4
2280,456,0,Réponse 5,Explication,5
2281,457,0,Réponse 1,Explication,1
2282,457,0,Réponse 2,Explication,2
2283,457,1,Réponse 3,Explication,3
2284,457,0,Réponse 4,Explication,4
2285,457,1,Réponse 5,Explication,5
2286,458,1,Réponse 1,Explication,1
2287,458,1,Réponse 2,Explication,2
2288,458,0,Réponse 3,Explication,3
2289,458,0,Réponse 4,Explication,4
2290,458,0,Réponse 5,Explication,5
2291,459,1,Réponse 1,Explication,1
2292,459,0,Réponse 2,Explication,2
2293,459,0,Réponse 3,Explication,3
2294,459,0,Réponse 4,Explication,4
2295,459,0,Réponse 5,Explication,5
2296,460,1,Réponse 1,Explication,1
2297,460,1,Réponse 2,Explication,2
2298,460,0,Réponse 3,Explication,3
2299,460,0,Réponse 4,Explication,4
2300,460,0,Réponse 5,Explication,5
2301,461,0,Réponse 1,Explication,1
2302,461,1,Réponse 2,Explication,2
2303,461,0,Réponse 3,Explication,3
2304,461,0,Réponse 4,Explication,4
2305,461,1,Réponse 5,Explication,5
2306,462,0,Réponse 1,Explication,1
2307,462,1,Réponse 2,Explication,2
2308,462,0,Réponse 3,Explication,3
2309,462,0,Réponse 4,Explication,4
2310,462,1,Réponse 5,Explication,5
2311,463,0,Réponse 1,Explication,1
2312,463,0,Réponse 2,Explication,2
2313,463,0,Réponse 3,Explication,3
2314,463,1,Réponse 4,Explication,4
2315,463,0,Réponse 5,Explication,5
2316,464,0,Réponse 1,Explication,1
2317,464,0,Réponse 2,Explication,2
2318,464,0,Réponse 3,Explication,3
2319,464,0,Réponse 4,Explication,4
2320,464,1,Réponse 5,Explication,5
2321,465,0,Réponse 1,Explication,1
2322,465,0,Réponse 2,Explication,2
2323,465,0,Réponse 3,Explication,3
2324,465,0,Réponse 4,Explication,4
2325,465,1,Réponse 5,Explication,5
2326,466,1,Réponse 1,Explication,1
2327,466,0,Réponse 2,Explication,2
2328,466,0,Réponse 3,Explication,3
2329,466,0,Réponse 4,Explication,4
2330,466,1,Réponse 5,Explication,5
2331,467,0,Réponse 1,Explication,1
2332,467,1,Réponse 2,Explication,2
2333,467,1,Réponse 3,Explication,3
2334,467,0,Réponse 4,Explication,4
2335,467,0,Réponse 5,Explication,5
2336,468,0,Réponse 1,Explication,1
2337,468,1,Réponse 2,Explication,2
2338,468,0,Réponse 3,Explication,3
2339,468,0,Réponse 4,Explication,4
2340,468,0,Réponse 5,Explication,5
2341,469,0,Réponse 1,Explication,1
2342,469,0,Réponse 2,Explication,2
2343,469,1,Réponse 3,Explication,3
2344,469,0,Réponse 4,Explication,4
2345,469,0,Réponse 5,Explication,5
2346,470,0,Réponse 1,Explication,1
2347,470,0,Réponse 2,Explication,2
2348,470,1,Réponse 3,Explication,3
2349,470,0,Réponse 4,Explication,4
2350,470,1,Réponse 5,Explication,5
2351,471,0,Réponse 1,Explication,1
2352,471,1,Réponse 2,Explication,2
2353,471,0,Réponse 3,Explication,3
2354,471,0,Réponse 4,Explication,4
2355,471,0,Réponse 5,Explication,5
2356,472,0,Réponse 1,Explication,1
2357,472,1,Réponse 2,Explication,2
2358,472,0,Réponse 3,Explication,3
2359,472,0,Réponse 4,Explication,4
2360,472,1,Réponse 5,Explication,5
2361,473,0,Réponse 1,Explication,1
2362,473,1,Réponse 2,Explication,2
2363,473,0,Réponse 3,Explication,3
2364,473,0,Réponse 4,Explication,4
2365,473,1,Réponse 5,Explication,5
2366,474,0,Réponse 1,Explication,1
2367,474,0,Réponse 2,Explication,2
2368,474,0,Réponse 3,Explication,3
2369,474,1,Réponse 4,Explication,4
2370,474,0,Réponse 5,Explication,5
2371,475,1,Réponse 1,Explication,1
2372,475,0,Réponse 2,Explication,2
2373,475,1,Réponse 3,Explication,3
2374,475,0,Réponse 4,Explication,4
2375,475,0,Réponse 5,Explication,5
2376,476,1,Réponse 1,Explication,1
2377,476,0,Réponse 2,Explication,2
2378,476,0,Réponse 3,Explication,3
2379,476,0,Réponse 4,Explication,4
2380,476,1,Réponse 5,Explication,5
2381,477,1,Réponse 1,Explication,1
2382,477,0,Réponse 2,Explication,2
2383,477,1,Réponse 3,Explication,3
2384,477,0,Réponse 4,Explication,4
2385,477,0,Réponse 5,Explication,5
2386,478,0,Réponse 1,Explication,1
2387,478,0,Réponse 2,Explication,2
2388,478,0,Réponse 3,Explication,3
2389,478,0,Réponse 4,Explication,4
2390,478,1,Réponse 5,Explication,5
2391,479,1,Réponse 1,Explication,1
2392,479,0,Réponse 2,Explication,2
2393,479,0,Réponse 3,Explication,3
2394,479,0,Réponse 4,Explication,4
2395,479,0,Réponse 5,Explication,5
2396,480,0,Réponse 1,Explication,1
2397,480,0,Réponse 2,Explication,2
2398,480,0,Réponse 3,Explication,3
2399,480,1,Réponse 4,Explication,4
2400,480,0,Réponse 5,Explication,5
2401,481,1,Réponse 1,Explication,1
2402,481,0,Réponse 2,Explication,2
2403,481,1,Réponse 3,Explication,3
2404,481,0,Réponse 4,Explication,4
2405,481,0,Réponse 5,Explication,5
2406,482,1,Réponse 1,Explication,1
2407,482,0,Réponse 2,Explication,2
2408,482,0,Réponse 3,Explication,3
2409,482,1,Réponse 4,Explication,4
2410,482,0,Réponse 5,Explication,5
2411,483,0,Réponse 1,Explication,1
2412,483,1,Réponse 2,Explication,2
2413,483,0,Réponse 3,Explication,3
2414,483,0,Réponse 4,Explication,4
2415,483,0,Réponse 5,Explication,5
2416,484,0,Réponse 1,Explication,1
2417,484,0,Réponse 2,Explication,2
2418,484,0,Réponse 3,Explication,3
2419,484,0,Réponse 4,Explication,4
2420,484,1,Réponse 5,Explication,5
2421,485,0,Réponse 1,Explication,1
2422,485,1,Réponse 2,Explication,2
2423,485,1,Réponse 3,Explication,3
2424,485,0,Réponse 4,Explication,4
2425,485,0,Réponse 5,Explication,5
2426,486,1,Réponse 1,Explication,1
2427,486,0,Réponse 2,Explication,2
2428,486,0,Réponse 3,Explication,3
2429,486,0,Réponse 4,Explication,4
2430,486,0,Réponse 5,Explication,5
2431,487,1,Réponse 1,Explication,1
2432,487,0,Réponse 2,Explication,2
2433,487,1,Réponse 3,Explication,3
2434,487,0,Réponse 4,Explication,4
2435,487,0,Réponse 5,Explication,5
2436,488,1,Réponse 1,Explication,1
2437,488,0,Réponse 2,Explication,2
2438,488,0,Réponse 3,Explication,3
2439,488,0,Réponse 4,Explication,4
2440,488,1,Réponse 5,Explication,5
2441,489,0,Réponse 1,Explication,1
2442,489,0,Réponse 2,Explication,2
2443,489,0,Réponse 3,Explication,3
2444,489,1,Réponse 4,Explication,4
2445,489,0,Réponse 5,Explication,5
2446,490,0,Réponse 1,Explication,1
2447,490,1,Réponse 2,Explication,2
2448,490,1,Réponse 3,Explication,3
2449,490,0,Réponse 4,Explication,4
2450,490,0,Réponse 5,Explication,5
2451,491,1,Réponse 1,Explication,1
2452,491,1,Réponse 2,Explication,2
2453,491,0,Réponse 3,Explication,3
2454,491,0,Réponse 4,Explication,4
2455,491,0,Réponse 5,Explication,5
2456,492,1,Réponse 1,Explication,1
2457,492,0,Réponse 2,Explication,2
2458,492,1,Réponse 3,Explication,3
2459,492,0,Réponse 4,Explication,4
2460,492,0,Réponse 5,Explication,5
2461,493,1,Réponse 1,Explication,1
2462,493,0,Réponse 2,Explication,2
2463,493,0,Réponse 3,Explication,3
2464,493,0,Réponse 4,Explication,4
2465,493,0,Réponse 5,Explication,5
2466,494,0,Réponse 1,Explication,1
2467,494,1,Réponse 2,Explication,2
2468,494,0,Réponse 3,Explication,3
2469,494,0,Réponse 4,Explication,4
2470,494,0,Réponse 5,Explication,5
2471,495,0,Réponse 1,Explication,1
2472,495,0,Réponse 2,Explication,2
2473,495,1,Réponse 3,Explication,3
2474,495,0,Réponse 4,Explication,4
2475,495,0,Réponse 5,Explication,5
2476,496,1,Réponse 1,Explication,1
2477,496,0,Réponse 2,Explication,2
2478,496,1,Réponse 3,Explication,3
2479,496,0,Réponse 4,Explication,4
2480,496,0,Réponse 5,Explication,5
2481,497,0,Réponse 1,Explication,1
2482,497,0,Réponse 2,Explication,2
2483,497,0,Réponse 3,Explication,3
2484,497,1,Réponse 4,Explication,4
2485,497,1,Réponse 5,Explication,5
2486,498,0,Réponse 1,Explication,1
2487,498,0,Réponse 2,Explication,2
2488,498,0,Réponse 3,Explication,3
2489,498,0,Réponse 4,Explication,4
2490,498,1,Réponse 5,Explication,5
2491,499,0,Réponse 1,Explication,1
2492,499,0,Réponse 2,Explication,2
2493,499,0,Réponse 3,Explication,3
2494,499,1,Réponse 4,Explication,4
2495,499,0,Réponse 5,Explication,5
2496,500,0,Réponse 1,Explication,1
2497,500,1,Réponse 2,Explication,2
2498,500,0,Réponse 3,Explication,3
2499,500,1,Réponse 4,Explication,4
2500,500,0,Réponse 5,Explication,5
2501,501,0,Réponse 1,Explication,1
2502,501,0,Réponse 2,Explication,2
2503,501,0,Réponse 3,Explication,3
2504,501,0,Réponse 4,Explication,4
2505,501,1,Réponse 5,Explication,5
2506,502,0,Réponse 1,Explication,1
2507,502,0,Réponse 2,Explication,2
2508,502,1,Réponse 3,Explication,3
2509,502,1,Réponse 4,Explication,4
2510,502,0,Réponse 5,Explication,5
2511,503,0,Réponse 1,Explication,1
2512,503,1,Réponse 2,Explication,2
2513,503,1,Réponse 3,Explication,3
2514,503,0,Réponse 4,Explication,4
2515,503,0,Réponse 5,Explication,5
2516,504,0,Réponse 1,Explication,1
2517,504,0,Réponse 2,Explication,2
2518,504,0,Réponse 3,Explication,3
2519,504,0,Réponse 4,Explication,4
2520,504,1,Réponse 5,Explication,5
2521,505,0,Réponse 1,Explication,1
2522,505,0,Réponse 2,Explication,2
2523,505,1,Réponse 3,Explication,3
2524,505,0,Réponse 4,Explication,4
2525,505,1,Réponse 5,Explication,5
2526,506,0,Réponse 1,Explication,1
2527,506,0,Réponse 2,Explication,2
2528,506,1,Réponse 3,Explication,3
2529,506,0,Réponse 4,Explication,4
2530,506,1,Réponse 5,Explication,5
2531,507,1,Réponse 1,Explication,1
2532,507,1,Réponse 2,Explication,2
2533,507,0,Réponse 3,Explication,3
2534,507,0,Réponse 4,Explication,4
2535,507,0,Réponse 5,Explication,5
2536,508,1,Réponse 1,Explication,1
2537,508,0,Réponse 2,Explication,2
2538,508,0,Réponse 3,Explication,3
2539,508,0,Réponse 4,Explication,4
2540,508,0,Réponse 5,Explication,5
2541,509,0,Réponse 1,Explication,1
2542,509,0,Réponse 2,Explication,2
2543,509,0,Réponse 3,Explication,3
2544,509,0,Réponse 4,Explication,4
2545,509,1,Réponse 5,Explication,5
2546,510,0,Réponse 1,Explication,1
2547,510,0,Réponse 2,Explication,2
2548,510,1,Réponse 3,Explication,3
2549,510,0,Réponse 4,Explication,4
2550,510,0,Réponse 5,Explication,5
2551,511,0,Réponse 1,Explication,1
2552,511,1,Réponse 2,Explication,2
2553,511,0,Réponse 3,Explication,3
2554,511,1,Réponse 4,Explication,4
2555,511,0,Réponse 5,Explication,5
2556,512,0,Réponse 1,Explication,1
2557,512,1,Réponse 2,Explication,2
2558,512,1,Réponse 3,Explication,3
2559,512,0,Réponse 4,Explication,4
2560,512,0,Réponse 5,Explication,5
2561,513,0,Réponse 1,Explication,1
2562,513,0,Réponse 2,Explication,2
2563,513,0,Réponse 3,Explication,3
2564,513,0,Réponse 4,Explication,4
2565,513,1,Réponse 5,Explication,5
2566,514,0,Réponse 1,Explication,1
2567,514,1,Réponse 2,Explication,2
2568,514,0,Réponse 3,Explication,3
2569,514,0,Réponse 4,Explication,4
2570,514,0,Réponse 5,Explication,5
2571,515,0,Réponse 1,Explication,1
2572,515,1,Réponse 2,Explication,2
2573,515,0,Réponse 3,Explication,3
2574,515,1,Réponse 4,Explication,4
2575,515,0,Réponse 5,Explication,5
2576,516,1,Réponse 1,Explication,1
2577,516,0,Réponse 2,Explication,2
2578,516,0,Réponse 3,Explication,3
2579,516,0,Réponse 4,Explication,4
2580,516,0,Réponse 5,Explication,5
2581,517,1,Réponse 1,Explication,1
2582,517,0,Réponse 2,Explication,2
